id,token,bio_tag
48.0,set,O
48.0,Kento,O
48.0,Das,O
48.0,on,O
48.0,fire.,O
48.0,She,O
48.0,"was,",O
48.0,"thereafter,",O
48.0,admitted,O
48.0,in,O
48.0,the,O
48.0,Mangaldai,B-LOCATION
48.0,Civil,I-LOCATION
48.0,Hospital,I-LOCATION
48.0,where,O
48.0,she,O
48.0,died,O
48.0,out,O
48.0,of,O
48.0,her,O
48.0,burn,O
48.0,injuries,O
48.0,while,O
48.0,undergoing,O
48.0,treatment.,O
,,O
49.0,The,O
49.0,facts,O
49.0,giving,O
49.0,rise,O
49.0,to,O
49.0,this,O
49.0,"appeal,",B-DOCUMENT
49.0,as,O
49.0,projected,O
49.0,by,O
49.0,the,O
49.0,"prosecution,",O
49.0,are,O
49.0,that,O
49.0,on,O
49.0,"25.9.2003,",B-DATE
49.0,at,O
49.0,about,O
49.0,10.35,O
49.0,"P.M.,",O
49.0,the,O
49.0,In-Charge,O
49.0,Malugram,B-POLICE_STATION
49.0,T.O.P.,I-POLICE_STATION
49.0,received,O
49.0,an,O
49.0,information,O
49.0,from,O
49.0,one,O
49.0,Bikash,O
49.0,"Das,",O
49.0,a,O
49.0,member,O
49.0,of,O
49.0,Zila,B-ORGANIZATION
49.0,Parishad,I-ORGANIZATION
49.0,of,O
49.0,Dudhpatil,B-LOCATION
49.0,area,I-LOCATION
49.0,over,O
49.0,telephone,O
49.0,that,O
49.0,on,O
49.0,that,O
49.0,"day,",O
49.0,the,O
49.0,appellant,B-DESIGNATION
49.0,had,O
49.0,killed,O
49.0,his,O
49.0,wife,O
49.0,with,O
49.0,a,O
49.0,sharp,O
49.0,weapon,O
49.0,and,O
49.0,thrown,O
49.0,the,O
49.0,dead,O
49.0,body,O
49.0,in,O
49.0,the,O
49.0,midst,O
49.0,of,O
49.0,the,O
49.0,paddy,O
49.0,field,O
49.0,and,O
49.0,prayed,O
49.0,for,O
49.0,action.,O
49.0,On,O
49.0,the,O
49.0,basis,O
49.0,of,O
49.0,this,O
49.0,"information,",O
49.0,the,O
49.0,"In-Charge,",O
49.0,Malugram,O
49.0,T.O.P.,O
49.0,made,O
49.0,G.D.,B-CASE_NUMBER
49.0,Entry,I-CASE_NUMBER
49.0,495,I-CASE_NUMBER
49.0,dated,O
49.0,25-9-2003,B-DATE
49.0,and,O
49.0,after,O
49.0,consulting,O
49.0,with,O
49.0,the,O
49.0,"Officer-in-Charge,",B-LEGAL_ROLE
49.0,Silchar,O
49.0,Police,B-POLICE_STATION
49.0,"Station,",I-POLICE_STATION
49.0,proceeded,O
49.0,towards,O
49.0,"Chotodudhpatil,",O
49.0,Rangalal,B-LOCATION
49.0,Tilla,I-LOCATION
49.0,i.e.,O
49.0,the,O
49.0,place,O
49.0,of,O
49.0,the,O
49.0,occurrence.,O
49.0,On,O
49.0,26.9.2003,B-DATE
49.0,i.e.,O
49.0,the,O
49.0,next,O
49.0,"day,",O
49.0,Probhat,B-PERSON
49.0,Deb,I-PERSON
49.0,Nath,I-PERSON
49.0,(PW-3),O
49.0,lodged,O
49.0,a,O
49.0,formal,O
49.0,complaint,B-DOCUMENT
49.0,with,O
49.0,the,O
49.0,Malugram,O
49.0,T.O.P.,O
49.0,(Silchar,O
49.0,Police,B-POLICE_STATION
49.0,Station),I-POLICE_STATION
49.0,stating,O
49.0,therein,O
49.0,that,O
49.0,on,O
49.0,25.9.2003,B-DATE
49.0,at,O
49.0,around,O
49.0,8.45,O
49.0,P.M.,O
49.0,on,O
49.0,hearing,O
49.0,somebody,O
49.0,"shrieking,",O
49.0,he,O
49.0,along,O
49.0,with,O
49.0,Amulya,B-PERSON
49.0,Deb,I-PERSON
49.0,Nath,I-PERSON
49.0,(PW-1),O
49.0,and,O
49.0,others,O
49.0,rushed,O
49.0,to,O
49.0,the,O
49.0,place,O
49.0,of,O
49.0,occurrence,O
49.0,and,O
49.0,with,O
49.0,the,O
49.0,focus,O
49.0,of,O
49.0,a,O
49.0,torch,O
49.0,"light,",O
49.0,they,O
49.0,found,O
49.0,a,O
49.0,dead,O
49.0,body,O
49.0,lying,O
49.0,on,O
49.0,the,O
49.0,paddy,O
49.0,field.,O
49.0,They,O
49.0,also,O
49.0,found,O
49.0,the,O
49.0,appellant,B-DESIGNATION
49.0,(Dilip,O
49.0,Nath),O
49.0,standing,O
49.0,therein,O
49.0,with,O
49.0,the,O
49.0,dead,O
49.0,body,O
49.0,armed,O
49.0,with,O
49.0,a,O
49.0,sword,O
49.0,like,O
49.0,weapon,O
49.0,and,O
49.0,told,O
49.0,them,O
49.0,that,O
49.0,he,O
49.0,had,O
49.0,killed,O
49.0,his,O
49.0,wife,O
49.0,and,O
49.0,warned,O
49.0,them,O
49.0,not,O
49.0,to,O
49.0,go,O
49.0,near,O
49.0,him,O
49.0,otherwise,O
49.0,they,O
49.0,would,O
49.0,face,O
49.0,dire,O
49.0,consequence.,O
49.0,Being,O
49.0,"afraid,",O
49.0,they,O
49.0,left,O
49.0,the,O
49.0,place,O
49.0,of,O
49.0,occurrence.,O
49.0,The,O
49.0,appellant,B-DESIGNATION
49.0,then,O
49.0,fled,O
49.0,away,O
49.0,in,O
49.0,darkness.,O
49.0,On,O
49.0,receipt,O
49.0,of,O
49.0,the,O
49.0,said,O
49.0,"complaint,",B-DOCUMENT
49.0,the,O
49.0,In-Charge,O
49.0,of,O
49.0,Malugram,O
49.0,Post,O
49.0,Office,O
49.0,forwarded,O
49.0,the,O
49.0,same,O
49.0,to,O
49.0,the,O
49.0,"O/C,",B-LEGAL_ROLE
49.0,"Silchar,",O
49.0,"P.S.,",O
49.0,who,O
49.0,"accordingly,",O
49.0,registered,O
49.0,a,O
49.0,regular,O
49.0,case,B-CASE_NUMBER
49.0,being,O
49.0,Silchar,O
49.0,P.S.,O
49.0,Case,B-CASE_NUMBER
49.0,No.1162/03,I-CASE_NUMBER
49.0,under,O
49.0,Section,B-SECTION
49.0,302,I-SECTION
49.0,IPC.,I-SECTION
,,O
50.0,The,B-PERSON
50.0,appellant,B-DESIGNATION
50.0,herein,O
50.0,has,O
50.0,been,O
50.0,convicted,O
50.0,under,O
50.0,Section,B-SECTION
50.0,302,I-SECTION
50.0,of,I-SECTION
50.0,the,I-SECTION
50.0,Indian,I-SECTION
50.0,Penal,I-SECTION
50.0,Code,I-SECTION
50.0,vide,I-SECTION
50.0,judgment,B-DOCUMENT
50.0,dated,B-SECTION
50.0,11.2.2010,B-DATE
50.0,passed,B-SECTION
50.0,by,I-SECTION
50.0,the,I-SECTION
50.0,learned,I-SECTION
50.0,Addl.,I-SECTION
50.0,Sessions,I-SECTION
50.0,Judge,B-DESIGNATION
50.0,"(FTC),",B-SECTION
50.0,Biswanath,I-SECTION
50.0,Chariali,I-SECTION
50.0,in,I-SECTION
50.0,Sessions,I-SECTION
50.0,Case,B-CASE_NUMBER
50.0,No.,I-CASE_NUMBER
50.0,195,I-CASE_NUMBER
50.0,of,B-SECTION
50.0,2006.,I-SECTION
50.0,After,I-SECTION
50.0,convicting,I-SECTION
50.0,the,I-SECTION
50.0,appellant,B-DESIGNATION
50.0,for,B-SECTION
50.0,the,I-SECTION
50.0,offence,I-SECTION
50.0,of,I-SECTION
50.0,murder,I-SECTION
50.0,he,I-SECTION
50.0,has,I-SECTION
50.0,been,I-SECTION
50.0,sentenced,I-SECTION
50.0,to,I-SECTION
50.0,undergo,I-SECTION
50.0,imprisonment,I-SECTION
50.0,for,I-SECTION
50.0,life,I-SECTION
50.0,and,I-SECTION
50.0,to,I-SECTION
50.0,pay,I-SECTION
50.0,fine,I-SECTION
50.0,of,I-SECTION
50.0,Rs.,I-SECTION
50.0,"1,000/-",I-SECTION
50.0,with,I-SECTION
50.0,default,I-SECTION
50.0,stipulation,I-SECTION
50.0,of,I-SECTION
50.0,further,I-SECTION
50.0,Simple,I-SECTION
50.0,Imprisonment,I-SECTION
50.0,for,I-SECTION
50.0,three,I-SECTION
50.0,months.,I-SECTION
50.0,Being,I-SECTION
50.0,aggrieved,I-SECTION
50.0,with,I-SECTION
50.0,the,I-SECTION
50.0,conviction,I-SECTION
50.0,the,I-SECTION
50.0,accused,B-DESIGNATION
50.0,has,B-SECTION
50.0,preferred,I-SECTION
50.0,this,I-SECTION
50.0,appeal,B-DOCUMENT
50.0,from,B-SECTION
50.0,jail.,I-SECTION
50.0,Heard,I-SECTION
50.0,Mr.,I-SECTION
50.0,R.,I-SECTION
50.0,"De,",I-SECTION
50.0,learned,I-SECTION
50.0,Amicus,I-SECTION
50.0,Curiae,I-SECTION
50.0,for,I-SECTION
50.0,the,I-SECTION
50.0,appellant,B-DESIGNATION
50.0,and,B-SECTION
50.0,Mrs.,I-SECTION
50.0,B.,I-SECTION
50.0,"Bhuyan,",I-SECTION
50.0,learned,I-SECTION
50.0,Addl.,I-SECTION
50.0,"PP,",I-SECTION
50.0,Assam.,I-SECTION
50.0,Also,I-SECTION
50.0,gone,I-SECTION
50.0,through,I-SECTION
50.0,the,I-SECTION
50.0,impugned,I-SECTION
50.0,judgment,B-DOCUMENT
50.0,and,B-SECTION
50.0,the,I-SECTION
50.0,evidence,I-SECTION
50.0,of,I-SECTION
50.0,both,I-SECTION
50.0,the,I-SECTION
50.0,parties,I-SECTION
50.0,tendered,I-SECTION
50.0,in,I-SECTION
50.0,the,I-SECTION
50.0,trial,I-SECTION
50.0,court.,I-SECTION
,,O
51.0,The,O
51.0,petitioner's,O
51.0,height,O
51.0,is,O
51.0,165.5,O
51.0,c.ms.,O
51.0,and,O
51.0,the,O
51.0,issue,O
51.0,is,O
51.0,whether,O
51.0,he,O
51.0,is,O
51.0,entitled,O
51.0,to,O
51.0,relaxation,O
51.0,of,O
51.0,the,O
51.0,height,O
51.0,requirement,O
51.0,meant,O
51.0,for,O
51.0,Hill,O
51.0,area/Tribal,O
51.0,"candidates,",O
51.0,which,O
51.0,prescribes,O
51.0,a,O
51.0,lower,O
51.0,height,O
51.0,standard,O
51.0,of,O
51.0,165,O
51.0,c.ms.,O
51.0,instead,O
51.0,of,O
51.0,the,O
51.0,required,O
51.0,height,O
51.0,of,O
51.0,170,O
51.0,c.ms.,O
51.0,The,B-PERSON
51.0,petitioner,B-DESIGNATION
51.0,contends,O
51.0,that,O
51.0,he,O
51.0,belongs,O
51.0,to,O
51.0,More,B-ORGANIZATION
51.0,Other,I-ORGANIZATION
51.0,Backward,I-ORGANIZATION
51.0,Community,I-ORGANIZATION
51.0,(MOBC),O
51.0,of,O
51.0,Hailakandi,B-LOCATION
51.0,district,I-LOCATION
51.0,of,O
51.0,Assam,B-LOCATION
51.0,and,O
51.0,was,O
51.0,given,O
51.0,an,O
51.0,offer,O
51.0,of,O
51.0,appointment,O
51.0,despite,O
51.0,recording,O
51.0,his,O
51.0,height,O
51.0,as,O
51.0,165.5,O
51.0,c.ms.,O
51.0,The,O
51.0,respondents,B-ORGANIZATION
51.0,argue,O
51.0,that,O
51.0,the,B-PERSON
51.0,petitioner,B-DESIGNATION
51.0,belongs,O
51.0,to,O
51.0,the,O
51.0,Tea,B-ORGANIZATION
51.0,Garden,I-ORGANIZATION
51.0,Labour,I-ORGANIZATION
51.0,community,I-ORGANIZATION
51.0,and,O
51.0,is,O
51.0,a,O
51.0,permanent,O
51.0,resident,O
51.0,of,O
51.0,"Assam,",O
51.0,so,O
51.0,he,O
51.0,cannot,O
51.0,be,O
51.0,considered,O
51.0,a,O
51.0,candidate,O
51.0,from,O
51.0,the,O
51.0,Hill,B-LOCATION
51.0,area,I-LOCATION
51.0,or,O
51.0,Tribal,O
51.0,category,O
51.0,eligible,O
51.0,for,O
51.0,height,O
51.0,relaxation.,O
51.0,Since,O
51.0,all,O
51.0,candidates,O
51.0,are,O
51.0,required,O
51.0,to,O
51.0,possess,O
51.0,the,O
51.0,minimum,O
51.0,height,O
51.0,of,O
51.0,170,O
51.0,c.ms.,O
51.0,and,O
51.0,the,O
51.0,petitioner,B-DESIGNATION
51.0,does,O
51.0,not,O
51.0,meet,O
51.0,this,O
51.0,"standard,",O
51.0,he,O
51.0,cannot,O
51.0,be,O
51.0,appointed,O
51.0,as,O
51.0,a,O
51.0,CRPF,O
51.0,Constable.,O
,,O
52.0,The,O
52.0,Criminal,B-CASE_NUMBER
52.0,Appeal,B-DOCUMENT
52.0,No.,B-CASE_NUMBER
52.0,32,I-CASE_NUMBER
52.0,(J),I-CASE_NUMBER
52.0,of,I-CASE_NUMBER
52.0,2010,I-CASE_NUMBER
52.0,has,O
52.0,been,O
52.0,filed,O
52.0,from,O
52.0,the,O
52.0,jail,O
52.0,and,O
52.0,Criminal,B-CASE_NUMBER
52.0,Appeal,B-DOCUMENT
52.0,No.,B-CASE_NUMBER
52.0,127,I-CASE_NUMBER
52.0,of,I-CASE_NUMBER
52.0,2010,I-CASE_NUMBER
52.0,was,O
52.0,subsequently,O
52.0,filed,O
52.0,by,O
52.0,the,O
52.0,"convict,",O
52.0,engaging,O
52.0,his,O
52.0,personal,O
52.0,counsel.,O
52.0,We,O
52.0,have,O
52.0,heard,O
52.0,Mrs.,O
52.0,S.,O
52.0,"Roy,",O
52.0,learned,O
52.0,Amicus,O
52.0,Curia,O
52.0,and,O
52.0,Mr.,O
52.0,AR,O
52.0,"Sikdar,",O
52.0,learned,O
52.0,counsel,O
52.0,for,O
52.0,the,O
52.0,appellant,B-DESIGNATION
52.0,and,O
52.0,Ms.,O
52.0,B.,O
52.0,"Bhuyan,",O
52.0,learned,O
52.0,Addl.,O
52.0,PP.,O
52.0,Assam.,O
52.0,We,O
52.0,have,O
52.0,also,O
52.0,gone,O
52.0,through,O
52.0,the,O
52.0,impugned,O
52.0,judgment,B-DOCUMENT
52.0,and,O
52.0,evidence,O
52.0,on,O
52.0,record.,O
52.0,The,O
52.0,appeals,O
52.0,are,O
52.0,directed,O
52.0,against,O
52.0,the,O
52.0,judgment,B-DOCUMENT
52.0,dated,O
52.0,11.2.2010,B-DATE
52.0,passed,O
52.0,by,O
52.0,the,O
52.0,learned,O
52.0,Sessions,O
52.0,"Judge,",B-LEGAL_ROLE
52.0,"Cachar,",O
52.0,Silchar,O
52.0,in,O
52.0,Sessions,O
52.0,Case,B-CASE_NUMBER
52.0,No.,I-CASE_NUMBER
52.0,16,I-CASE_NUMBER
52.0,of,O
52.0,2007.,O
52.0,By,O
52.0,the,O
52.0,impugned,O
52.0,judgment,B-DOCUMENT
52.0,the,O
52.0,appellant,B-DESIGNATION
52.0,has,O
52.0,been,O
52.0,convicted,O
52.0,under,O
52.0,Section,B-SECTION
52.0,302,I-SECTION
52.0,of,I-SECTION
52.0,the,I-SECTION
52.0,Indian,I-SECTION
52.0,Penal,I-SECTION
52.0,Code,I-SECTION
52.0,and,I-SECTION
52.0,he,I-SECTION
52.0,has,I-SECTION
52.0,been,I-SECTION
52.0,sentenced,I-SECTION
52.0,to,I-SECTION
52.0,undergo,I-SECTION
52.0,imprisonment,I-SECTION
52.0,for,I-SECTION
52.0,life,I-SECTION
52.0,and,I-SECTION
52.0,also,I-SECTION
52.0,to,I-SECTION
52.0,pay,I-SECTION
52.0,fine,I-SECTION
52.0,of,I-SECTION
52.0,Rs.,I-SECTION
52.0,"5,000/-",I-SECTION
52.0,with,I-SECTION
52.0,default,I-SECTION
52.0,stipulation,I-SECTION
52.0,of,I-SECTION
52.0,further,I-SECTION
52.0,Rigorous,I-SECTION
52.0,Imprisonment,I-SECTION
52.0,for,I-SECTION
52.0,two,I-SECTION
52.0,months.,I-SECTION
,,O
53.0,The,O
53.0,facts,O
53.0,of,O
53.0,the,O
53.0,case,B-CASE_NUMBER
53.0,as,O
53.0,projected,O
53.0,by,O
53.0,the,O
53.0,prosecution,O
53.0,is,O
53.0,that,O
53.0,on,O
53.0,"02.09.06,",B-DATE
53.0,one,O
53.0,Md.,B-PERSON
53.0,Mazibur,I-PERSON
53.0,Rahman,I-PERSON
53.0,lodged,O
53.0,an,O
53.0,FIR,B-DOCUMENT
53.0,at,O
53.0,Doolahat,B-POLICE_STATION
53.0,Police,I-POLICE_STATION
53.0,Out-Post,I-POLICE_STATION
53.0,alleging,O
53.0,that,O
53.0,on,O
53.0,09.09.06,B-DATE
53.0,at,O
53.0,about,O
53.0,5.30-6.00,O
53.0,"P.M.,",O
53.0,while,O
53.0,his,O
53.0,"father,",O
53.0,namely,O
53.0,Abdul,O
53.0,"Mannan,",O
53.0,was,O
53.0,returning,O
53.0,from,O
53.0,Borsola,B-LOCATION
53.0,market,I-LOCATION
53.0,to,O
53.0,his,O
53.0,residence,B-LOCATION
53.0,on,O
53.0,his,O
53.0,"bicycle,",O
53.0,the,O
53.0,"appellant,",B-LEGAL_ROLE
53.0,who,O
53.0,is,O
53.0,none,O
53.0,other,O
53.0,than,O
53.0,his,O
53.0,own,O
53.0,"son-in-law,",O
53.0,attacked,O
53.0,him,O
53.0,by,O
53.0,causing,O
53.0,several,O
53.0,injuries,O
53.0,upon,O
53.0,him,O
53.0,with,O
53.0,sharp,O
53.0,weapon,O
53.0,for,O
53.0,not,O
53.0,providing,O
53.0,him,O
53.0,with,O
53.0,rice,O
53.0,and,O
53.0,money.,O
53.0,The,O
53.0,"police,",O
53.0,"thereafter,",O
53.0,registered,O
53.0,a,O
53.0,regular,O
53.0,case,B-CASE_NUMBER
53.0,being,O
53.0,Laluk,O
53.0,PS,O
53.0,Case,B-CASE_NUMBER
53.0,No.,I-CASE_NUMBER
53.0,"112/06,",I-CASE_NUMBER
53.0,under,O
53.0,Section,B-SECTION
53.0,302,I-SECTION
53.0,IPC,B-LAW
53.0,and,B-SECTION
53.0,investigated,I-SECTION
53.0,into,I-SECTION
53.0,the,I-SECTION
53.0,case.,I-SECTION
53.0,The,I-SECTION
53.0,police,I-SECTION
53.0,conducted,I-SECTION
53.0,inquest,I-SECTION
53.0,over,I-SECTION
53.0,the,I-SECTION
53.0,dead,I-SECTION
53.0,body,I-SECTION
53.0,of,I-SECTION
53.0,the,I-SECTION
53.0,deceased,I-SECTION
53.0,and,I-SECTION
53.0,sent,I-SECTION
53.0,the,I-SECTION
53.0,dead,I-SECTION
53.0,body,I-SECTION
53.0,for,I-SECTION
53.0,post-mortem,I-SECTION
53.0,examination.,I-SECTION
53.0,The,I-SECTION
53.0,appellant,B-DESIGNATION
53.0,was,B-SECTION
53.0,subsequently,I-SECTION
53.0,taken,I-SECTION
53.0,into,I-SECTION
53.0,the,I-SECTION
53.0,custody,I-SECTION
53.0,and,I-SECTION
53.0,the,I-SECTION
53.0,weapon,I-SECTION
53.0,i.e.,I-SECTION
53.0,dao,I-SECTION
53.0,was,I-SECTION
53.0,recovered,I-SECTION
53.0,at,I-SECTION
53.0,his,I-SECTION
53.0,instance,I-SECTION
53.0,near,I-SECTION
53.0,the,I-SECTION
53.0,place,I-SECTION
53.0,of,I-SECTION
53.0,occurrence,I-SECTION
53.0,preparing,I-SECTION
53.0,a,I-SECTION
53.0,seizure,I-SECTION
53.0,memo.,I-SECTION
,,O
54.0,This,O
54.0,appeal,B-DOCUMENT
54.0,is,O
54.0,directed,O
54.0,against,O
54.0,the,O
54.0,Judgment,B-DOCUMENT
54.0,and,I-DOCUMENT
54.0,Order,I-DOCUMENT
54.0,dated,O
54.0,05.02.2008,B-DATE
54.0,passed,O
54.0,by,O
54.0,the,O
54.0,learned,O
54.0,Sessions,O
54.0,"Judge,",B-LEGAL_ROLE
54.0,"Darrang,",O
54.0,"Mangaldoi,",O
54.0,in,O
54.0,Sessions,B-CASE_NUMBER
54.0,Case,B-CASE_NUMBER
54.0,No.,I-CASE_NUMBER
54.0,33(DM-3)/97,I-CASE_NUMBER
54.0,whereby,O
54.0,and,O
54.0,whereunder,O
54.0,the,O
54.0,accused,B-DESIGNATION
54.0,appellant,B-DESIGNATION
54.0,was,O
54.0,convicted,O
54.0,under,O
54.0,Section,B-SECTION
54.0,366/376,I-SECTION
54.0,IPC,B-LAW
54.0,and,B-SECTION
54.0,sentenced,I-SECTION
54.0,to,I-SECTION
54.0,suffer,I-SECTION
54.0,Rigorous,I-SECTION
54.0,Imprisonment,I-SECTION
54.0,(RI),I-SECTION
54.0,for,I-SECTION
54.0,five,I-SECTION
54.0,(5),I-SECTION
54.0,years,I-SECTION
54.0,and,I-SECTION
54.0,to,I-SECTION
54.0,pay,I-SECTION
54.0,a,I-SECTION
54.0,fine,I-SECTION
54.0,of,I-SECTION
54.0,Rs.,I-SECTION
54.0,"5,000/-(",I-SECTION
54.0,Rupees,I-SECTION
54.0,five,I-SECTION
54.0,"thousand),",I-SECTION
54.0,in,I-SECTION
54.0,"default,",I-SECTION
54.0,further,I-SECTION
54.0,RI,I-SECTION
54.0,for,I-SECTION
54.0,six,I-SECTION
54.0,(6),I-SECTION
54.0,months,I-SECTION
54.0,with,I-SECTION
54.0,direction,I-SECTION
54.0,to,I-SECTION
54.0,pay,I-SECTION
54.0,the,I-SECTION
54.0,fine,I-SECTION
54.0,"amount,",I-SECTION
54.0,if,I-SECTION
54.0,"realized,",I-SECTION
54.0,to,I-SECTION
54.0,the,I-SECTION
54.0,victim,I-SECTION
54.0,as,I-SECTION
54.0,compensation.,I-SECTION
,,O
55.0,On,O
55.0,"25.04.2007,",B-DATE
55.0,at,O
55.0,about,O
55.0,3,O
55.0,"pm,",O
55.0,Anup,B-PERSON
55.0,Deori,I-PERSON
55.0,@,O
55.0,Tel,O
55.0,Deori,O
55.0,(PW2),O
55.0,and,O
55.0,Hiteswar,B-PERSON
55.0,Deori,I-PERSON
55.0,"(PW4),",O
55.0,accompanied,O
55.0,by,O
55.0,Raju,B-PERSON
55.0,Deori,I-PERSON
55.0,(since,O
55.0,"deceased),",O
55.0,went,O
55.0,to,O
55.0,Kareng,B-LOCATION
55.0,Chapori,I-LOCATION
55.0,"(i.e.,",O
55.0,a,O
55.0,plot,O
55.0,of,O
55.0,land,O
55.0,surrounded,O
55.0,by,O
55.0,marshy,O
55.0,land,O
55.0,or,O
55.0,water,O
55.0,"bodies),",O
55.0,in,O
55.0,search,O
55.0,of,O
55.0,a,O
55.0,missing,O
55.0,buffalo,O
55.0,belonging,O
55.0,to,O
55.0,one,O
55.0,Dibya,O
55.0,Deori.,O
55.0,Having,O
55.0,found,O
55.0,the,O
55.0,"buffalo,",O
55.0,as,O
55.0,the,O
55.0,three,O
55.0,boys,O
55.0,felt,O
55.0,"thirsty,",O
55.0,they,O
55.0,went,O
55.0,to,O
55.0,the,O
55.0,khuti,O
55.0,"(i.e.,",O
55.0,a,O
55.0,place,O
55.0,where,O
55.0,buffalos,O
55.0,are,O
55.0,herded,O
55.0,and,O
55.0,kept,O
55.0,together,O
55.0,at,O
55.0,night),O
55.0,belonging,O
55.0,to,O
55.0,Dibya,O
55.0,"Deori,",O
55.0,at,O
55.0,Kareng,O
55.0,"Chapori,",O
55.0,to,O
55.0,quench,O
55.0,their,O
55.0,thirst.,O
55.0,At,O
55.0,that,O
55.0,"time,",O
55.0,they,O
55.0,noticed,O
55.0,accused,B-DESIGNATION
55.0,Indreswar,B-PERSON
55.0,Deori,I-PERSON
55.0,"(i.e.,",O
55.0,the,O
55.0,accused-appellant),O
55.0,sleeping,O
55.0,inside,O
55.0,a,O
55.0,"hut,",O
55.0,located,O
55.0,at,O
55.0,the,O
55.0,said,O
55.0,khuti.,O
55.0,On,O
55.0,having,O
55.0,drunk,O
55.0,"water,",O
55.0,at,O
55.0,the,O
55.0,said,O
55.0,"khuti,",O
55.0,when,O
55.0,the,O
55.0,said,O
55.0,three,O
55.0,boys,O
55.0,were,O
55.0,coming,O
55.0,"out,",O
55.0,the,O
55.0,accused,B-DESIGNATION
55.0,woke,O
55.0,"up,",O
55.0,rushed,O
55.0,to,O
55.0,the,O
55.0,boys,O
55.0,"and,",O
55.0,saying,O
55.0,"'stop,",O
55.0,"stop',",O
55.0,and,O
55.0,dealt,O
55.0,a,O
55.0,"blow,",O
55.0,on,O
55.0,the,O
55.0,neck,O
55.0,of,O
55.0,"Raju,",O
55.0,with,O
55.0,a,O
55.0,dao.,O
55.0,At,O
55.0,the,O
55.0,"time,",O
55.0,when,O
55.0,the,O
55.0,accused,B-DESIGNATION
55.0,so,O
55.0,gave,O
55.0,blow,O
55.0,on,O
55.0,the,O
55.0,neck,O
55.0,of,O
55.0,"Raju,",O
55.0,Raju,O
55.0,was,O
55.0,behind,O
55.0,PW2,B-PERSON
55.0,and,O
55.0,PW4.,O
55.0,Having,O
55.0,heard,O
55.0,the,O
55.0,accused,B-DESIGNATION
55.0,"saying,",O
55.0,"'stop,",O
55.0,"stop',",O
55.0,when,O
55.0,PW2,O
55.0,and,O
55.0,PW4,B-PERSON
55.0,turned,O
55.0,"back,",O
55.0,they,O
55.0,saw,O
55.0,accused,B-DESIGNATION
55.0,dealing,O
55.0,blow,O
55.0,on,O
55.0,the,O
55.0,neck,O
55.0,of,O
55.0,Raju.,O
,,O
56.0,During,O
56.0,"investigation,",O
56.0,police,B-ORGANIZATION
56.0,apprehended,O
56.0,the,O
56.0,"accused,",B-LEGAL_ROLE
56.0,while,O
56.0,he,O
56.0,was,O
56.0,still,O
56.0,carrying,O
56.0,the,O
56.0,axe,O
56.0,in,O
56.0,his,O
56.0,hand,O
56.0,and,O
56.0,the,O
56.0,said,O
56.0,axe,O
56.0,was,O
56.0,seized,O
56.0,by,O
56.0,Seizure,O
56.0,List,O
56.0,"(Ext.4),",O
56.0,Mat.,O
56.0,Ext.,O
56.0,1,O
56.0,being,O
56.0,the,O
56.0,seized,O
56.0,axe.,O
56.0,Later,O
56.0,"on,",O
56.0,an,O
56.0,Ejahar,O
56.0,was,O
56.0,formally,O
56.0,lodged,O
56.0,by,O
56.0,Anjan,B-PERSON
56.0,Saikia,I-PERSON
56.0,"(PW1),",O
56.0,brother,O
56.0,of,O
56.0,the,O
56.0,said,O
56.0,deceased,O
56.0,"Tralokya,",O
56.0,at,O
56.0,Digboi,B-POLICE_STATION
56.0,Police,B-POLICE_STATION
56.0,Station,I-POLICE_STATION
56.0,"and,",O
56.0,treating,O
56.0,the,O
56.0,said,O
56.0,Ejahar,O
56.0,as,O
56.0,First,O
56.0,Information,O
56.0,Report,O
56.0,(in,O
56.0,"short,",O
56.0,"FIR),",B-DOCUMENT
56.0,Digboi,O
56.0,Police,B-POLICE_STATION
56.0,Station,I-POLICE_STATION
56.0,Case,B-CASE_NUMBER
56.0,"No.107/2008,",I-CASE_NUMBER
56.0,under,O
56.0,Section,B-SECTION
56.0,302,I-SECTION
56.0,"IPC,",I-SECTION
56.0,was,I-SECTION
56.0,registered,I-SECTION
56.0,against,I-SECTION
56.0,the,I-SECTION
56.0,accused.,I-SECTION
56.0,On,I-SECTION
56.0,completion,I-SECTION
56.0,of,I-SECTION
56.0,"investigation,",I-SECTION
56.0,police,I-SECTION
56.0,laid,I-SECTION
56.0,"charge-sheet,",I-SECTION
56.0,under,I-SECTION
56.0,Section,B-SECTION
56.0,302,I-SECTION
56.0,"IPC,",I-SECTION
56.0,against,I-SECTION
56.0,the,I-SECTION
56.0,accused.,I-SECTION
,,O
57.0,The,O
57.0,prosecution,O
57.0,case,B-CASE_NUMBER
57.0,in,O
57.0,brief,O
57.0,is,O
57.0,that,O
57.0,one,O
57.0,Jadu,B-PERSON
57.0,Tanti,I-PERSON
57.0,lodged,O
57.0,an,O
57.0,FIR,B-DOCUMENT
57.0,at,O
57.0,Namtola,B-POLICE_STATION
57.0,Police,I-POLICE_STATION
57.0,Out,I-POLICE_STATION
57.0,Post,I-POLICE_STATION
57.0,on,O
57.0,10.01.2006,B-DATE
57.0,"alleging,",O
57.0,inter,O
57.0,"alia,",O
57.0,that,O
57.0,on,O
57.0,09.01.2006,B-DATE
57.0,at,O
57.0,about,O
57.0,7.30,O
57.0,"P.M.,",O
57.0,an,O
57.0,altercation,O
