id,token,bio_tag
52.0,from,O
52.0,the,O
52.0,jail,O
52.0,and,O
52.0,Criminal,O
52.0,Appeal,O
52.0,No.,O
52.0,127,O
52.0,of,O
52.0,2010,O
52.0,was,O
52.0,subsequently,O
52.0,filed,O
52.0,by,O
52.0,the,O
52.0,"convict,",O
52.0,engaging,O
52.0,his,O
52.0,personal,O
52.0,counsel.,O
52.0,We,O
52.0,have,O
52.0,heard,O
52.0,Mrs.,O
52.0,S.,O
52.0,"Roy,",O
52.0,learned,O
52.0,Amicus,O
52.0,Curia,O
52.0,and,O
52.0,Mr.,O
52.0,AR,O
52.0,"Sikdar,",O
52.0,learned,O
52.0,counsel,O
52.0,for,O
52.0,the,O
52.0,appellant,B-Person
52.0,and,O
52.0,Ms.,O
52.0,B.,O
52.0,"Bhuyan,",O
52.0,learned,O
52.0,Addl.,O
52.0,PP.,O
52.0,Assam.,O
52.0,We,O
52.0,have,O
52.0,also,O
52.0,gone,O
52.0,through,O
52.0,the,O
52.0,impugned,B-Document
52.0,judgment,I-Document
52.0,and,O
52.0,evidence,O
52.0,on,O
52.0,record.,O
52.0,The,O
52.0,appeals,O
52.0,are,O
52.0,directed,O
52.0,against,O
52.0,the,O
52.0,judgment,O
52.0,dated,O
52.0,11.2.2010,B-DATE
52.0,passed,O
52.0,by,O
52.0,the,O
52.0,learned,O
52.0,Sessions,B-Court
52.0,"Judge,",I-Court
52.0,"Cachar,",I-Court
52.0,Silchar,I-Court
52.0,in,O
52.0,Sessions,O
52.0,Case,O
52.0,No.,O
52.0,16,O
52.0,of,O
52.0,2007.,O
52.0,By,O
52.0,the,O
52.0,impugned,O
52.0,judgment,O
52.0,the,O
52.0,appellant,O
52.0,has,O
52.0,been,O
52.0,convicted,O
52.0,under,O
52.0,Section,B-SECTION
52.0,302,I-SECTION
52.0,of,O
52.0,the,O
52.0,Indian,B-Law
52.0,Penal,I-Law
52.0,Code,I-Law
52.0,and,O
52.0,he,O
52.0,has,O
52.0,been,O
52.0,sentenced,O
52.0,to,O
52.0,undergo,O
52.0,imprisonment,O
52.0,for,O
52.0,life,O
52.0,and,O
52.0,also,O
52.0,to,O
52.0,pay,O
52.0,fine,O
52.0,of,O
52.0,Rs.,O
52.0,"5,000/-",O
52.0,with,O
52.0,default,O
52.0,stipulation,O
52.0,of,O
52.0,further,O
52.0,Rigorous,O
52.0,Imprisonment,O
52.0,for,O
52.0,two,O
52.0,months.,O
,,O
53.0,The,O
53.0,facts,O
53.0,of,O
53.0,the,O
53.0,case,O
53.0,as,O
53.0,projected,O
53.0,by,O
53.0,the,O
53.0,prosecution,O
53.0,is,O
53.0,that,O
53.0,on,O
53.0,"02.09.06,",O
53.0,one,O
53.0,Md.,B-Person
53.0,Mazibur,I-Person
53.0,Rahman,I-Person
53.0,lodged,O
53.0,an,O
53.0,FIR,B-Document
53.0,at,O
53.0,Doolahat,B-Police Station
53.0,Police,I-Police Station
53.0,Out-Post,I-Police Station
53.0,alleging,O
53.0,that,O
53.0,on,O
53.0,09.09.06,B-DATE
53.0,at,O
53.0,about,O
53.0,5.30-6.00,O
53.0,"P.M.,",O
53.0,while,O
53.0,his,O
53.0,"father,",O
53.0,namely,O
53.0,Abdul,O
53.0,"Mannan,",O
53.0,was,O
53.0,returning,O
53.0,from,O
53.0,Borsola,O
53.0,market,O
53.0,to,O
53.0,his,O
53.0,residence,O
53.0,on,O
53.0,his,O
53.0,"bicycle,",O
53.0,the,O
53.0,"appellant,",O
53.0,who,O
53.0,is,O
53.0,none,O
53.0,other,O
53.0,than,O
53.0,his,O
53.0,own,O
53.0,"son-in-law,",O
53.0,attacked,O
53.0,him,O
53.0,by,O
53.0,causing,O
53.0,several,O
53.0,injuries,O
53.0,upon,O
53.0,him,O
53.0,with,O
53.0,sharp,O
53.0,weapon,O
53.0,for,O
53.0,not,O
53.0,providing,O
53.0,him,O
53.0,with,O
53.0,rice,O
53.0,and,O
53.0,money.,O
53.0,The,O
53.0,"police,",O
53.0,"thereafter,",O
53.0,registered,O
53.0,a,O
53.0,regular,O
53.0,case,O
53.0,being,O
53.0,Laluk,O
53.0,PS,O
53.0,Case,O
53.0,No.,O
53.0,"112/06,",O
53.0,under,O
53.0,Section,B-SECTION
53.0,302,I-SECTION
53.0,IPC,I-Section
53.0,and,O
53.0,investigated,O
53.0,into,O
53.0,the,O
53.0,case.,O
53.0,The,O
53.0,police,O
53.0,conducted,O
53.0,inquest,O
53.0,over,O
53.0,the,O
53.0,dead,O
53.0,body,O
53.0,of,O
53.0,the,O
53.0,deceased,O
53.0,and,O
53.0,sent,O
53.0,the,O
53.0,dead,O
53.0,body,O
53.0,for,O
53.0,post-mortem,O
53.0,examination.,O
53.0,The,O
53.0,appellant,B-Person
53.0,was,O
53.0,subsequently,O
53.0,taken,O
53.0,into,O
53.0,the,O
53.0,custody,O
53.0,and,O
53.0,the,O
53.0,weapon,O
53.0,i.e.,O
53.0,dao,O
53.0,was,O
53.0,recovered,O
53.0,at,O
53.0,his,O
53.0,instance,O
53.0,near,O
53.0,the,O
53.0,place,O
53.0,of,O
53.0,occurrence,O
53.0,preparing,O
53.0,a,O
53.0,seizure,O
53.0,memo.,O
,,O
54.0,This,O
54.0,appeal,O
54.0,is,O
54.0,directed,O
54.0,against,O
54.0,the,O
54.0,Judgment,B-Document
54.0,and,I-Document
54.0,Order,I-Document
54.0,dated,O
54.0,05.02.2008,B-DATE
54.0,passed,O
54.0,by,O
54.0,the,O
54.0,learned,O
54.0,Sessions,O
54.0,"Judge,",O
54.0,"Darrang,",O
54.0,"Mangaldoi,",O
54.0,in,O
54.0,Sessions,B-Case Number
54.0,Case,I-Case Number
54.0,No.,I-Case Number
54.0,33(DM-3)/97,I-Case Number
54.0,whereby,O
54.0,and,O
54.0,whereunder,O
54.0,the,O
54.0,accused,B-Person
54.0,appellant,I-Person
54.0,was,O
54.0,convicted,O
54.0,under,O
54.0,Section,B-SECTION
54.0,366/376,I-SECTION
54.0,IPC,I-Section
54.0,and,O
54.0,sentenced,O
54.0,to,O
54.0,suffer,O
54.0,Rigorous,O
54.0,Imprisonment,O
54.0,(RI),O
54.0,for,O
54.0,five,O
54.0,(5),O
54.0,years,O
54.0,and,O
54.0,to,O
54.0,pay,O
54.0,a,O
54.0,fine,O
54.0,of,O
54.0,Rs.,O
54.0,"5,000/-(",O
54.0,Rupees,O
54.0,five,O
54.0,"thousand),",O
54.0,in,O
54.0,"default,",O
54.0,further,O
54.0,RI,O
54.0,for,O
54.0,six,O
54.0,(6),O
54.0,months,O
54.0,with,O
54.0,direction,O
54.0,to,O
54.0,pay,O
54.0,the,O
54.0,fine,O
54.0,"amount,",O
54.0,if,O
54.0,"realized,",O
54.0,to,O
54.0,the,O
54.0,victim,B-Person
54.0,as,O
54.0,compensation.,O
,,O
55.0,On,O
55.0,"25.04.2007,",O
55.0,at,O
55.0,about,O
55.0,3,O
55.0,"pm,",O
55.0,Anup,B-Person
55.0,Deori,I-Person
55.0,@,O
55.0,Tel,O
55.0,Deori,O
55.0,(PW2),O
55.0,and,O
55.0,Hiteswar,B-Person
55.0,Deori,I-Person
55.0,"(PW4),",O
55.0,accompanied,O
55.0,by,O
55.0,Raju,B-Person
55.0,Deori,I-Person
55.0,(since,O
55.0,"deceased),",O
55.0,went,O
55.0,to,O
55.0,Kareng,O
55.0,Chapori,O
55.0,"(i.e.,",O
55.0,a,O
55.0,plot,O
55.0,of,O
55.0,land,O
55.0,surrounded,O
55.0,by,O
55.0,marshy,O
55.0,land,O
55.0,or,O
55.0,water,O
55.0,"bodies),",O
55.0,in,O
55.0,search,O
55.0,of,O
55.0,a,O
55.0,missing,O
55.0,buffalo,O
55.0,belonging,O
55.0,to,O
55.0,one,O
55.0,Dibya,O
55.0,Deori.,O
55.0,Having,O
55.0,found,O
55.0,the,O
55.0,"buffalo,",O
55.0,as,O
55.0,the,O
55.0,three,O
55.0,boys,O
55.0,felt,O
55.0,"thirsty,",O
55.0,they,O
55.0,went,O
55.0,to,O
55.0,the,O
55.0,khuti,O
55.0,"(i.e.,",O
55.0,a,O
55.0,place,O
55.0,where,O
55.0,buffalos,O
55.0,are,O
55.0,herded,O
55.0,and,O
55.0,kept,O
55.0,together,O
55.0,at,O
55.0,night),O
55.0,belonging,O
55.0,to,O
55.0,Dibya,O
55.0,"Deori,",O
55.0,at,O
55.0,Kareng,O
55.0,"Chapori,",O
55.0,to,O
55.0,quench,O
55.0,their,O
55.0,thirst.,O
55.0,At,O
55.0,that,O
55.0,"time,",O
55.0,they,O
55.0,noticed,O
55.0,accused,O
55.0,Indreswar,B-Person
55.0,Deori,I-Person
55.0,"(i.e.,",O
55.0,the,O
55.0,accused-appellant),O
55.0,sleeping,O
55.0,inside,O
55.0,a,O
55.0,"hut,",O
55.0,located,O
55.0,at,O
55.0,the,O
55.0,said,O
55.0,khuti.,O
55.0,On,O
55.0,having,O
55.0,drunk,O
55.0,"water,",O
55.0,at,O
55.0,the,O
55.0,said,O
55.0,"khuti,",O
55.0,when,O
55.0,the,O
55.0,said,O
55.0,three,O
55.0,boys,O
55.0,were,O
55.0,coming,O
55.0,"out,",O
55.0,the,O
55.0,accused,O
55.0,woke,O
55.0,"up,",O
55.0,rushed,O
55.0,to,O
55.0,the,O
55.0,boys,O
55.0,"and,",O
55.0,saying,O
55.0,"'stop,",O
55.0,"stop',",O
55.0,and,O
55.0,dealt,O
55.0,a,O
55.0,"blow,",O
55.0,on,O
55.0,the,O
55.0,neck,O
55.0,of,O
55.0,"Raju,",O
55.0,with,O
55.0,a,O
55.0,dao.,O
55.0,At,O
55.0,the,O
55.0,"time,",O
55.0,when,O
55.0,the,O
55.0,accused,O
55.0,so,O
55.0,gave,O
55.0,blow,O
55.0,on,O
55.0,the,O
55.0,neck,O
55.0,of,O
55.0,"Raju,",O
55.0,Raju,O
55.0,was,O
55.0,behind,O
55.0,PW2,B-Person
55.0,and,O
55.0,PW4.,O
55.0,Having,O
55.0,heard,O
55.0,the,O
55.0,accused,O
55.0,"saying,",O
55.0,"'stop,",O
55.0,"stop',",O
55.0,when,O
55.0,PW2,O
55.0,and,O
55.0,PW4,B-Person
55.0,turned,O
55.0,"back,",O
55.0,they,O
55.0,saw,O
55.0,accused,O
55.0,dealing,O
55.0,blow,O
55.0,on,O
55.0,the,O
55.0,neck,O
55.0,of,O
55.0,Raju.,O
,,O
56.0,During,O
56.0,"investigation,",O
56.0,police,O
56.0,apprehended,O
56.0,the,O
56.0,"accused,",O
56.0,while,O
56.0,he,O
56.0,was,O
56.0,still,O
56.0,carrying,O
56.0,the,O
56.0,axe,O
56.0,in,O
56.0,his,O
56.0,hand,O
56.0,and,O
56.0,the,O
56.0,said,O
56.0,axe,O
56.0,was,O
56.0,seized,O
56.0,by,O
56.0,Seizure,O
56.0,List,O
56.0,"(Ext.4),",O
56.0,Mat.,O
56.0,Ext.,O
56.0,1,O
56.0,being,O
56.0,the,O
56.0,seized,O
56.0,axe.,O
56.0,Later,O
56.0,"on,",O
56.0,an,O
56.0,Ejahar,O
56.0,was,O
56.0,formally,O
56.0,lodged,O
56.0,by,O
56.0,Anjan,B-Person
56.0,Saikia,I-Person
56.0,"(PW1),",O
56.0,brother,O
56.0,of,O
56.0,the,O
56.0,said,O
56.0,deceased,O
56.0,"Tralokya,",O
56.0,at,O
56.0,Digboi,B-Police Station
56.0,Police,I-Police Station
56.0,Station,I-Police Station
56.0,"and,",O
56.0,treating,O
56.0,the,O
56.0,said,O
56.0,Ejahar,O
56.0,as,O
56.0,First,B-Document
56.0,Information,I-Document
56.0,Report,I-Document
56.0,(in,O
56.0,"short,",O
56.0,"FIR),",O
56.0,Digboi,O
56.0,Police,O
56.0,Station,O
56.0,Case,O
56.0,"No.107/2008,",O
56.0,under,O
56.0,Section,B-SECTION
56.0,302,I-SECTION
56.0,"IPC,",O
56.0,was,O
56.0,registered,O
56.0,against,O
56.0,the,O
56.0,accused.,O
56.0,On,O
56.0,completion,O
56.0,of,O
56.0,"investigation,",O
56.0,police,O
56.0,laid,O
56.0,"charge-sheet,",O
56.0,under,O
56.0,Section,B-SECTION
56.0,302,I-SECTION
56.0,"IPC,",O
56.0,against,O
56.0,the,O
56.0,accused.,O
,,O
57.0,The,O
57.0,prosecution,O
57.0,case,O
57.0,in,O
57.0,brief,O
57.0,is,O
57.0,that,O
57.0,one,O
57.0,Jadu,B-Person
57.0,Tanti,I-Person
57.0,lodged,O
57.0,an,O
57.0,FIR,B-Document
57.0,at,O
57.0,Namtola,B-Police Station
57.0,Police,I-Police Station
57.0,Out,I-Police Station
57.0,Post,I-Police Station
57.0,on,O
57.0,10.01.2006,B-DATE
57.0,"alleging,",O
57.0,inter,O
57.0,"alia,",O
57.0,that,O
57.0,on,O
57.0,09.01.2006,B-DATE
57.0,at,O
57.0,about,O
57.0,7.30,O
57.0,"P.M.,",O
57.0,an,O
57.0,altercation,O
57.0,took,O
57.0,place,O
57.0,between,O
57.0,the,O
57.0,accused,O
57.0,Jaganath,B-Person
57.0,Tanti,I-Person
57.0,and,O
57.0,his,O
57.0,brother,O
57.0,Chinta,B-Person
57.0,Tanti,I-Person
57.0,@,O
57.0,Ananda,O
57.0,Tanti,O
57.0,in,O
57.0,the,O
57.0,house,O
57.0,of,O
57.0,Sambaru,B-Person
57.0,Tanti,I-Person
57.0,wherein,O
57.0,the,O
57.0,accused,O
57.0,assaulted,O
57.0,Chinta,O
57.0,Tanti,O
57.0,with,O
57.0,a,O
57.0,dao,O
57.0,causing,O
57.0,injuries,O
57.0,on,O
57.0,his,O
57.0,person.,O
57.0,"Immediately,",O
57.0,Chinta,O
57.0,Tanti,O
57.0,was,O
57.0,taken,O
57.0,to,O
57.0,Sonari,O
57.0,Hospital,O
57.0,wherefrom,O
57.0,he,O
57.0,was,O
57.0,referred,O
57.0,to,O
57.0,Assam,O
57.0,Medical,O
57.0,College,O
57.0,and,O
57.0,"Hospital,",O
57.0,(AMCH,O
57.0,for,O
57.0,short),O
57.0,"Dibrugarh,",O
57.0,where,O
57.0,the,O
57.0,Doctor,O
57.0,declared,O
57.0,him,O
57.0,dead.,O
57.0,After,O
57.0,holding,O
57.0,post,O
57.0,mortem,O
57.0,"examination,",O
57.0,the,O
57.0,dead,O
57.0,body,O
57.0,was,O
57.0,handed,O
57.0,over,O
57.0,to,O
57.0,him.,O
,,O
58.0,By,O
58.0,judgment,O
58.0,and,O
58.0,"order,",O
58.0,dated,O
58.0,"31.07.2009,",O
58.0,"passed,",O
58.0,in,O
58.0,Sessions,O
58.0,Case,O
58.0,No.,O
58.0,16,O
58.0,of,O
58.0,"2007,",O
58.0,by,O
58.0,the,O
58.0,learned,O
58.0,Sessions,O
58.0,"Judge,",O
58.0,"Kokrajhar,",O
58.0,the,O
58.0,accused,O
58.0,"appellant,",O
58.0,Kartik,O
58.0,Chandra,O
58.0,"Singh,",O
58.0,stands,O
58.0,convicted,O
58.0,under,O
58.0,Sections,B-SECTION
58.0,302,I-SECTION
58.0,and,O
58.0,325,O
58.0,IPC,B-Law
58.0,and,O
58.0,sentenced,O
58.0,to,O
58.0,"suffer,",O
58.0,for,O
58.0,his,O
58.0,"conviction,",O
58.0,under,O
58.0,Section,B-SECTION
58.0,302,I-SECTION
58.0,"IPC,",O
58.0,imprisonment,O
58.0,for,O
58.0,life,O
58.0,and,O
58.0,pay,O
58.0,fine,O
58.0,of,O
58.0,"Rs.5,000/-",O
58.0,"and,",O
58.0,in,O
58.0,default,O
58.0,of,O
58.0,payment,O
58.0,of,O
58.0,"fine,",O
58.0,suffer,O
58.0,rigorous,O
58.0,imprisonment,O
58.0,for,O
58.0,a,O
58.0,period,O
58.0,of,O
58.0,one,O
58.0,year,O
58.0,and,O
58.0,also,O
58.0,to,O
58.0,"suffer,",O
58.0,for,O
58.0,his,O
58.0,conviction,O
58.0,under,O
58.0,Section,B-SECTION
58.0,325,I-SECTION
58.0,"IPC,",O
58.0,rigorous,O
58.0,imprisonment,O
58.0,for,O
58.0,three,O
58.0,years,O
58.0,and,O
58.0,pay,O
58.0,fine,O
58.0,of,O
58.0,"Rs.1,000/-",O
58.0,"and,",O
58.0,in,O
58.0,default,O
58.0,of,O
58.0,payment,O
58.0,of,O
58.0,"fine,",O
58.0,suffer,O
58.0,rigorous,O
58.0,imprisonment,O
58.0,for,O
58.0,a,O
58.0,period,O
58.0,of,O
58.0,three,O
58.0,"months,",O
58.0,both,O
58.0,the,O
58.0,sentences,O
58.0,having,O
58.0,been,O
58.0,directed,O
58.0,to,O
58.0,run,O
58.0,concurrently.,O
,,O
59.0,On,O
59.0,"22-01-2006,",O
59.0,Bhadra,B-Person
59.0,Lakra,I-Person
59.0,came,O
59.0,"home,",O
59.0,as,O
59.0,"usual,",O
59.0,in,O
59.0,drunken,O
59.0,state,O
59.0,and,O
59.0,started,O
59.0,beating,O
59.0,his,O
59.0,"wife,",O
59.0,"i.e.,",O
59.0,the,O
59.0,accused.,O
59.0,As,O
59.0,a,O
59.0,result,O
59.0,of,O
59.0,the,O
59.0,"beating,",O
59.0,the,B-Person
59.0,accused,I-Person
59.0,sustained,O
59.0,injuries,O
59.0,on,O
59.0,her,O
59.0,head,O
59.0,and,O
59.0,also,O
59.0,on,O
59.0,her,O
59.0,eyes.,O
59.0,Failing,O
59.0,to,O
59.0,"bear,",O
59.0,any,O
59.0,"longer,",O
59.0,the,O
59.0,regular,O
59.0,beating,O
59.0,at,O
59.0,the,O
59.0,hands,O
59.0,of,O
59.0,her,O
59.0,"husband,",O
59.0,the,O
59.0,accused,O
59.0,snatched,O
59.0,away,O
59.0,the,O
59.0,piece,O
59.0,of,O
59.0,wood,O
59.0,with,O
59.0,which,O
59.0,the,O
59.0,accused,O
59.0,was,O
59.0,beating,O
59.0,"her,",O
59.0,"and,",O
59.0,by,O
59.0,means,O
59.0,of,O
59.0,the,O
59.0,said,O
59.0,piece,O
59.0,of,O
59.0,"wood,",O
59.0,the,O
59.0,accused,O
59.0,hit,O
59.0,her,O
59.0,husband,O
59.0,on,O
59.0,his,O
59.0,"legs,",O
59.0,"head,",O
59.0,"neck,",O
59.0,chest,O
59.0,and,O
59.0,the,O
59.0,abdominal,O
59.0,area.,O
59.0,As,O
59.0,the,O
59.0,husband,O
59.0,of,O
59.0,the,O
59.0,accused,O
59.0,was,O
59.0,"drunk,",O
59.0,he,O
59.0,could,O
59.0,not,O
59.0,get,O
59.0,up,O
59.0,on,O
59.0,being,O
59.0,so,O
59.0,assaulted,O
59.0,by,O
59.0,his,O
59.0,wife,O
59.0,"and,",O
59.0,by,O
59.0,5.00,O
59.0,"a.m.,",O
59.0,on,O
59.0,"23-01-2006,",O
59.0,he,O
59.0,succumbed,O
59.0,to,O
59.0,his,O
59.0,injuries.,O
,,O
60.0,On,O
60.0,completion,O
60.0,of,O
60.0,the,O
60.0,investigation,O
60.0,the,O
60.0,police,O
60.0,submitted,O
60.0,the,O
60.0,charge-sheet,B-Document
60.0,against,O
60.0,these,O
60.0,four,O
60.0,appellants,B-Person
60.0,under,O
60.0,Section,B-SECTION
60.0,341/302/34,I-SECTION
60.0,IPC,I-Section
60.0,while,O
60.0,the,O
60.0,remaining,O
60.0,five,O
60.0,FIR,B-Document
60.0,named,O
60.0,persons,O
60.0,were,O
60.0,discharged,O
60.0,from,O
60.0,the,O
60.0,case,O
60.0,due,O
60.0,to,O
60.0,lack,O
60.0,of,O
60.0,sufficient,O
60.0,evidence.,O
60.0,The,O
60.0,learned,O
60.0,Additional,O
60.0,Sessions,O
60.0,"Judge,",O
60.0,thereafter,O
60.0,framed,O
60.0,a,O
60.0,charge,O
60.0,against,O
60.0,the,O
60.0,appellants,O
60.0,under,O
60.0,Section,B-SECTION
60.0,341/302/34,I-SECTION
60.0,IPC,O
60.0,to,O
60.0,which,O
60.0,they,O
60.0,pleaded,O
60.0,not,O
60.0,guilty,O
60.0,and,O
60.0,claimed,O
60.0,to,O
60.0,be,O
60.0,tried.,O
60.0,In,O
60.0,the,O
60.0,course,O
60.0,of,O
60.0,"trial,",O
60.0,the,O
60.0,prosecution,O
60.0,examined,O
60.0,as,O
60.0,many,O
60.0,as,O
60.0,11,O
60.0,witnesses,O
60.0,including,O
60.0,the,O
60.0,"informant,",O
60.0,who,O
60.0,was,O
60.0,none,O
60.0,other,O
60.0,than,O
60.0,the,O
60.0,father,O
60.0,of,O
60.0,the,O
60.0,deceased,O
60.0,(PW-5).,O
60.0,On,O
60.0,the,O
60.0,conclusion,O
60.0,of,O
60.0,the,O
60.0,"trial,",O
60.0,the,O
60.0,appellants,O
60.0,were,O
60.0,examined,O
60.0,under,O
60.0,Section,B-SECTION
60.0,313,I-SECTION
60.0,"Cr.P.C.,",O
60.0,whose,O
60.0,defense,O
60.0,was,O
60.0,that,O
60.0,of,O
60.0,total,O
60.0,"denial,",O
60.0,but,O
60.0,they,O
60.0,declined,O
60.0,to,O
60.0,adduce,O
60.0,evidence,O
60.0,in,O
60.0,their,O
60.0,defense.,O
60.0,After,O
60.0,hearing,O
60.0,both,O
60.0,the,O
60.0,"parties,",O
60.0,the,O
60.0,learned,B-Court
60.0,Additional,I-Court
60.0,Sessions,I-Court
60.0,Judge,I-Court
60.0,passed,O
60.0,the,O
60.0,impugned,O
60.0,judgment,O
60.0,of,O
60.0,conviction,O
60.0,and,O
60.0,sentence,O
60.0,which,O
60.0,is,O
60.0,now,O
60.0,under,O
60.0,challenge,O
60.0,in,O
60.0,this,O
60.0,appeal.,O
,,O
61.0,I,O
61.0,have,O
61.0,heard,O
61.0,Ms.,O
61.0,S,O
61.0,"Sarma,",O
61.0,learned,O
61.0,Amicus,O
61.0,Curiae,O
61.0,appearing,O
61.0,for,O
61.0,the,O
61.0,appellant.,O
61.0,Also,O
61.0,heard,O
61.0,Ms.,O
61.0,B,O
61.0,"Bhuyan,",O
61.0,learned,O
61.0,Additional,O
61.0,Public,O
61.0,"Prosecutor,",O
61.0,Assam,O
61.0,for,O
61.0,the,O
61.0,State,O
61.0,respondents.,O
61.0,The,O
61.0,prosecution,O
61.0,case,O
61.0,in,O
61.0,brief,O
61.0,is,O
61.0,that,O
61.0,on,O
61.0,"18.09.2011,",O
61.0,one,O
61.0,Sri,B-Person
61.0,Prafulla,I-Person
61.0,Gam,I-Person
61.0,lodged,O
61.0,an,O
61.0,FIR,B-Document
61.0,with,O
61.0,the,O
61.0,Gogamukh,B-Police Station
61.0,Police,I-Police Station
61.0,Station,I-Police Station
61.0,alleging,O
61.0,inter,O
61.0,"alia,",O
61.0,that,O
61.0,on,O
61.0,17.09.2011,B-DATE
61.0,the,O
61.0,accused,O
61.0,Bipul,B-Person
61.0,Mili,I-Person
61.0,kidnapped,O
61.0,his,O
61.0,minor,O
61.0,daughter,O
61.0,aged,O
61.0,about,O
61.0,13,O
61.0,years,O
61.0,and,O
61.0,on,O
61.0,the,O
61.0,following,O
61.0,day,O
61.0,"i.e.,",O
61.0,"18.09.2011,",O
61.0,the,O
61.0,victim,O
61.0,was,O
61.0,recovered,O
61.0,along,O
61.0,with,O
61.0,the,O
61.0,accused,O
61.0,from,O
61.0,the,O
61.0,house,O
61.0,of,O
61.0,a,O
61.0,person,O
61.0,of,O
61.0,Kasutali,O
61.0,village,O
61.0,wherein,O
61.0,they,O
61.0,were,O
61.0,hiding.,O
,,O
62.0,Ref:-,O
62.0,Govt.,B-Document
62.0,letter,I-Document
62.0,No.,I-Document
62.0,ASE,I-Document
62.0,-72/2013/13,I-Document
62.0,dtd.,O
62.0,26.02.2013.,O
62.0,"Sir,",O
62.0,In,O
62.0,inviting,O
62.0,a,O
62.0,reference,O
62.0,to,O
62.0,the,O
62.0,Govt.,O
62.0,letter,O
62.0,on,O
62.0,the,O
62.0,subject,O
62.0,cited,O
62.0,"above,",O
62.0,I,O
62.0,have,O
62.0,the,O
62.0,honour,O
62.0,to,O
62.0,state,O
62.0,that,O
62.0,as,O
62.0,per,O
62.0,Assam,O
62.0,School,O
62.0,Service,O
62.0,(Govt.,O
62.0,Secondary,O
62.0,School),O
62.0,"Rules,2009,",O
62.0,the,O
62.0,name,O
62.0,of,O
62.0,Sri,O
62.0,Balay,O
62.0,Kr.,O
62.0,"Borah,",O
62.0,Subject,B-Person
62.0,Teacher,I-Person
62.0,(Vocational),I-Person
62.0,in,O
62.0,Cotton,O
62.0,Collegiate,O
62.0,Govt.,O
62.0,HS,O
62.0,"School,",O
62.0,Guwahati,O
62.0,and,O
62.0,any,O
62.0,other,O
62.0,Subject,O
62.0,Teacher,O
62.0,of,O
62.0,Vocational,O
62.0,stream,O
62.0,working,O
62.0,in,O
62.0,different,O
62.0,Govt.,O
62.0,HS,O
62.0,Schools,O
62.0,of,O
62.0,Assam,O
62.0,are,O
62.0,not,O
62.0,included,O
62.0,in,O
62.0,the,O
62.0,Graduation,O
62.0,list,O
62.0,of,O
62.0,Subject,O
62.0,Teacher,O
62.0,as,O
62.0,they,O
62.0,are,O
62.0,not,O
62.0,included,O
62.0,in,O
62.0,the,O
62.0,Cadre,O
62.0,of,O
62.0,Assam,O
62.0,School,O
62.0,Service,O
62.0,(Jr),O
62.0,Class,O
62.0,I,O
62.0,in,O
62.0,Rule,B-Section
62.0,3,I-Section
62.0,of,O
62.0,the,O
62.0,Assam,O
62.0,School,O
62.0,Service,O
62.0,(Govt.,O
62.0,Secondary,O
62.0,Schools,O
62.0,")Rules,",O
62.0,2009.,O
62.0,Yours,O
62.0,"faithfully,",O
62.0,"Director,",O
62.0,Secondary,O
62.0,"Education,",O
62.0,Assam,O
62.0,"Kahilipara,",O
62.0,Guwahati,O
62.0,-19,O
,,O
63.0,The,B-Person
63.0,appellant,I-Person
63.0,herein,O
63.0,stands,O
63.0,convicted,O
63.0,under,O
63.0,Section,B-SECTION
63.0,304,I-SECTION
63.0,Part-I,I-Section
63.0,of,O
63.0,the,O
63.0,Indian,B-Law
63.0,Penal,I-Law
63.0,Code,I-Law
63.0,vide,O
63.0,judgment,B-Document
63.0,dated,O
63.0,18.9.2012,B-DATE
63.0,passed,O
63.0,by,O
63.0,the,O
63.0,learned,O
63.0,Sessions,B-Court
63.0,"Judge,",I-Court
63.0,Dhemaji,I-Court
63.0,in,O
63.0,Sessions,O
63.0,Case,O
63.0,No.,O
63.0,60(DH),O
63.0,of,O
63.0,2007.,O
63.0,After,O
63.0,convicting,O
63.0,the,B-Person
63.0,appellant,I-Person
63.0,he,O
63.0,has,O
63.0,been,O
63.0,sentenced,O
63.0,to,O
63.0,undergo,O
63.0,Rigorous,O
63.0,Imprisonment,O
63.0,for,O
63.0,10,O
63.0,years,O
63.0,and,O
63.0,also,O
63.0,to,O
63.0,pay,O
63.0,fine,O
63.0,of,O
63.0,Rs.,O
63.0,"10,000/-",O
63.0,with,O
63.0,default,O
63.0,stipulation,O
63.0,further,O
63.0,RI,O
63.0,for,O
63.0,one,O
63.0,year.,O
63.0,Being,O
63.0,aggrieved,O
63.0,by,O
63.0,the,O
63.0,conviction,O
63.0,and,O
63.0,sentence,O
63.0,the,O
63.0,accused,O
63.0,has,O
63.0,preferred,O
63.0,this,O
63.0,appeal,O
63.0,from,O
63.0,jail.,O
,,O
64.0,The,O
64.0,case,O
64.0,of,O
64.0,the,O
64.0,prosecution,O
64.0,is,O
64.0,that,O
64.0,on,O
64.0,receipt,O
64.0,of,O
64.0,the,O
64.0,"ejahar,",O
64.0,from,O
64.0,Sri,O
64.0,Sibdhan,O
64.0,"Tanti,",O
64.0,Tipujan,O
64.0,Tea,O
64.0,"Estate,",O
64.0,Bokakhat,O
64.0,alleging,O
64.0,that,O
64.0,the,O
64.0,appellant,B-Person
64.0,killed,O
64.0,Bishikeswar,B-Person
64.0,Tanti,I-Person
64.0,by,O
64.0,inflicting,O
64.0,dao,O
